1000		CHINA
1881		JAMAICA
1881		NICARAGUA
1881		PHILIPPINES
1881		PHILIPPINES
1881		TONGA
1881		TURKEY
1882		CHILE
1882		CHILE
1882		ITALY
1882		MEXICO
1882		SRI LANKA
1883		ITALY
1884		EL SALVADOR
1884		FIJI
1884		IRAN
1884		USA
1885		ALGERIA
1885		CHILE
1885		COLOMBIA
1885		GREECE
1885		ICELAND
1885		INDIA
1885		INDIA
1885		INDONESIA
1885		MEXICO
1885		NICARAGUA
1885		PHILIPPINES
1885		PHILIPPINES
1886		INDONESIA
1886		VENEZUELA
1887		ALGERIA
1887		GREECE
1887		HAITI
1887		INDONESIA
1887		ITALY
1887		ITALY
1887		ITALY
1887		MEXICO
1887		MEXICO
1887		PHILIPPINES
1887		PHILIPPINES
1888		CHINA
1888		COSTA RICA
1888		GREECE
1888		INDONESIA
1888		IRAN
1888		URUGUAY
1888		VENEZUELA
1889		GREECE
1889		MEXICO
1889		MEXICO
1890		INDONESIA
1890		INDONESIA
1890		PHILIPPINES
1891		ALGERIA
1891		INDONESIA
1891		MEXICO
1891		TURKEY
1891		USA
1892		CHILE
1892		INDONESIA
1892		JAPAN
1892		MEXICO
1892		PAKISTAN
1892		PHILIPPINES
1892		PHILIPPINES
1892		USA
1892		VANUATU
1893		ITALY
1893		JAMAICA
1893		JAPAN
1893		PHILIPPINES
1893		RUSSIA
1893		SERBIA AND MONTENEGRO
1894		IRAN
1894		IRAN
1894		ITALY
1894		PHILIPPINES
1894		PHILIPPINES
1894		TURKEY
1894		VENEZUELA
1895		ALBANIA
1895		ALBANIA
1895		CHILE
1895		GREECE
1895		IRAN
1895		ITALY
1895		ITALY
1895		JAPAN
1895		MYANMAR (BURMA)
1895		PHILIPPINES
1895		USA
1896		CHILE
1896		ICELAND
1896		INDONESIA
1896		IRAN
1896		IRAN
1896		IRAN
1896		ITALY
1896		JAMAICA
1896		JAPAN
1896		JAPAN
1896		MEXICO
1897		ALBANIA
1897		DOMINICAN REPUBLIC
1897		GUADELOUPE
1897		ITALY
1897		MONTSERRAT
1897		NEW ZEALAND
1897		PHILIPPINES
1898		CROATIA
1898		GREECE
1898		ITALY
1898		USA
1899		AUSTRALIA
1899		JAPAN
1899		PAPUA NEW GUINEA
1899		PAPUA NEW GUINEA
1899		VENEZUELA
1900		INDONESIA
1900		INDONESIA
1900		PAPUA NEW GUINEA
1900		USA
1900		VENEZUELA
1900		VENEZUELA
1901		JAPAN
1901		PHILIPPINES
1902		IRAN
1902		IRAN
1902		PHILIPPINES
1902		USA
1903		CHILE
1903		ITALY
1903		ITALY
1903		MEXICO
1903		TAIWAN
1903		TURKEY
1903		USA TERRITORY
1904		INDONESIA
1905		IRAN
1905		ITALY
1905		MEXICO
1905		SYRIA
1905		TUNISIA
1905		VANUATU
1905		VANUATU
1905		VANUATU
1906		CHILE
1906		COLOMBIA
1906		ECUADOR
1906		ITALY
1906		SAINT LUCIA
1906		VENEZUELA
1907		INDONESIA
1907		ITALY
1907		PERU
1907		PHILIPPINES
1907		PHILIPPINES
1907		TONGA
1909		CAMEROON
1909		ITALY
1909		ITALY
1909		ITALY
1909		ITALY
1909		MOROCCO
1909		PAKISTAN
1909		PHILIPPINES
1909		VANUATU
1910		COSTA RICA
1910		COSTA RICA
1910		MOROCCO
1911		ALBANIA
1911		PAPUA NEW GUINEA
1911		PHILIPPINES
1912		MEXICO
1912		MEXICO
1912		MICRONESIA, FED. STATES OF
1912		PHILIPPINES
1913		ITALY
1914		ITALY
1914		NEW ZEALAND
1914		PERU
1914		PERU
1914		PERU
1915		INDONESIA
1915		PHILIPPINES
1916		COSTA RICA
1916		PHILIPPINES
1916		VENEZUELA
1917		ITALY
1917		ITALY
1917		ITALY
1918		GUATEMALA
1918		IRAN
1918		PHILIPPINES
1918		USA TERRITORY
1918		USA TERRITORY
1919		GREECE
1919		INDONESIA
1919		ITALY
1919		ITALY
1919		PHILIPPINES
1919		VENEZUELA
1920		INDONESIA
1921		CHINA
1921		INDONESIA
1921		ITALY
1921		ITALY
1921		ITALY
1921		PHILIPPINES
1922		CHILE
1922		INDONESIA
1922		INDONESIA
1922		INDONESIA
1922		ITALY
1922		JAPAN
1922		PHILIPPINES
1923		CHILE
1923		COLOMBIA
1923		CROATIA
1923		INDONESIA
1923		ITALY
1923		ITALY
1923		JAPAN
1924		ICELAND
1924		INDONESIA
1924		INDONESIA
1924		ITALY
1924		ITALY
1924		JAPAN
1925		INDONESIA
1925		ITALY
1925		ITALY
1925		ITALY
1925		ITALY
1925		ITALY
1926		AZORES (PORTUGAL)
1926		INDONESIA
1926		INDONESIA
1926		ITALY
1926		ITALY
1926		MOROCCO
1926		SERBIA AND MONTENEGRO
1926		USA
1927		ITALY
1927		ITALY
1927		ITALY
1927		ITALY
1927		ITALY
1927		ITALY
1927		ITALY
1927		SLOVENIA
1928		FRANCE
1928		ITALY
1928		JAPAN
1928		TONGA
1929		MYANMAR (BURMA)
1929		USA
1930		INDONESIA
1930		ITALY
1930		ITALY
1930		KENYA
1930		MYANMAR (BURMA)
1930		NICARAGUA
1930		SPAIN
1931		ITALY
1931		ITALY
1931		ITALY
1931		ITALY
1931		ITALY
1931		ITALY
1931		ITALY
1931		MYANMAR (BURMA)
1931		NEW ZEALAND
1932		EL SALVADOR
1932		INDONESIA
1932		PHILIPPINES
1932		USA
1932		VENEZUELA
1933		ITALY
1933		ITALY
1933		JAPAN
1933		PAPUA NEW GUINEA
1933		TOGO
1934		AZORES (PORTUGAL)
1934		HONDURAS
1934		ICELAND
1934		PAPUA NEW GUINEA
1934		TURKEY
1934		TURKEY
1935		COLOMBIA
1935		ITALY
1935		JAPAN
1935		JAPAN
1935		JAPAN
1935		MEXICO
1936		COLOMBIA
1936		EL SALVADOR
1936		INDONESIA
1936		JAPAN
1936		JAPAN
1937		EL SALVADOR
1937		INDONESIA
1937		MEXICO
1937		NICARAGUA
1937		PAPUA NEW GUINEA
1937		RUSSIA
1938		COLOMBIA
1938		INDONESIA
1938		JAPAN
1938		JAPAN
1938		JAPAN
1938		JAPAN
1938		MEXICO
1938		MEXICO
1938		NICARAGUA
1938		NICARAGUA
1938		PAPUA NEW GUINEA
1939		ITALY
1939		PERU
1939		PERU
1940		ARGENTINA
1940		NICARAGUA
1940		TURKEY
1941		ITALY
1941		TUNISIA
1942		ARGENTINA
1942		MEXICO
1942		TURKEY
1942		TURKEY
1942		TURKEY
1943		BOSNIA-HERZEGOVINA
1943		ITALY
1943		JAPAN
1943		TURKEY
1945		IRAN
1945		JAPAN
1945		TURKEY
1945		TURKEY
1945		TURKEY
1946		IRAN
1946		IRAN
1946		USA
1947		COLOMBIA
1947		EL SALVADOR
1948		ITALY
1948		JAPAN
1949		GREECE
1949		ITALY
1949		RUSSIA
1949		USA
1950		BRAZIL
1950		COLOMBIA
1950		IRAN
1950		PANAMA
1950		TURKEY
1951		ITALY
1951		PAPUA NEW GUINEA
1951		PAPUA NEW GUINEA
1951		USA
1952		CHINA
1952		COSTA RICA
1952		COSTA RICA
1952		TURKEY
1952		USA
1953		IRAN
1953		IRAN
1953		TURKEY
1954		AFGHANISTAN
1954		ALGERIA
1955		GREECE
1955		PAKISTAN
1955		PERU
1955		USA
1955		VENEZUELA
1956		CHILE
1956		JAPAN
1956		SPAIN
1957		INDONESIA
1957		IRAN
1957		IRAN
1957		SOLOMON ISLANDS
1958		AZORES (PORTUGAL)
1958		COLOMBIA
1958		IRAN
1958		IRAN
1958		ITALY
1958		ITALY
1958		PERU
1958		RUSSIA
1958		RUSSIA
1959		ITALY
1959		ITALY
1959		ITALY
1959		JAPAN
1959		JAPAN
1959		PERU
1960		ECUADOR
1960		INDIA
1960		INDONESIA
1960		PHILIPPINES
1961		IRAN
1961		IRAN
1961		ITALY
1961		JAPAN
1961		JAPAN
1961		JAPAN
1961		JAPAN
1961		JAPAN
1961		JAPAN
1961		RUSSIA
1961		USA
1962		IRAN
1962		JAPAN
1963		ITALY
1964		IRAN
1964		JAPAN
1966		TURKEY
1966		UZBEKISTAN
1968		IRAN
1968		JAPAN
1969		JAPAN
1976		IRAN
1977		IRAN
1978		ITALY
-198		GREECE
-2000		SYRIA
2008		BRAZIL
2016		POLAND
-210		PORTUGAL
-217		ITALY
-218		SPAIN
-221		EGYPT
-223		GREECE
23		GREECE
251		GREECE
253		TURKEY
258		ITALY
25		PAKISTAN
262		TURKEY
-26		CYPRUS
-27		EGYPT
-282		GREECE
-282		TURKEY
29		TURKEY
306		LEBANON
315		ISRAEL
324		ITALY
-326		INDIA
334		ALBANIA
-33		ISRAEL
33		ISRAEL
340		TURKEY
341		TURKEY
342		ALBANIA
342		TURKEY
344		CHINA
344		ITALY
344		TURKEY
348		LEBANON
350		TURKEY
355		TURKEY
358		TURKEY
361		MACEDONIA
362		TURKEY
-364		ITALY
367		TURKEY
368		TURKEY
369		ITALY
382		PORTUGAL
394		TURKEY
396		TURKEY
412		TUNISIA
419		ISRAEL
425		ISRAEL
-432		GREECE
438		GREECE
440		TURKEY
448		GREECE
450		TURKEY
457		TURKEY
458		TURKEY
460		THAILAND
470		FRANCE
477		TURKEY
-47		CHINA
-480		GREECE
494		LEBANON
499		CHINA
50		AFGHANISTAN
-50		BULGARIA
518		MACEDONIA
521		GREECE
522		ALBANIA
522		SYRIA
-525		LEBANON
527		GREECE
52		GREECE
52		TURKEY
533		SYRIA
-550		GREECE
551		GREECE
551		LEBANON
552		SYRIA
553		LEBANON
554		TURKEY
555		TURKEY
557		TURKEY
557		TURKEY
558		ITALY
55		GREECE
565		TURKEY
567		SLOVENIA
579		TURKEY
57		ALBANIA
581		TURKEY
587		TURKEY
-590		LEBANON
600		CHINA
60		TURKEY
614		ITALY
634		IRAN
63		ITALY
662		IRAN
678		IRAQ
688		TURKEY
713		TURKEY
715		TURKEY
716		TURKEY
742		SYRIA
748		SYRIA
749		IRAQ
758		ISRAEL
-759		ISRAEL
76		CYPRUS
777		CHINA
778		CHINA
793		ITALY
796		GREECE
79		ITALY
801		ITALY
802		ITALY
803		TURKEY
811		UK
820		CHINA
835		TURKEY
838		UZBEKISTAN
842		UK
844		SYRIA
845		IRAQ
846		TURKEY
847		IRAQ
847		ITALY
847		SYRIA
850		IRAN
853		ITALY
854		ARMENIA
854		FRANCE
854		TUNISIA
855		IRAN
856		GREECE
856		TUNISIA
857		EGYPT
858		IRAN
859		TURKEY
860		IRAQ
863		IRAN
863		IRAN
864		IRAN
867		TURKEY
881		ALGERIA
885		EGYPT
893		ARMENIA
896		ITALY
896		MACEDONIA
898		IRAN
910		IRAQ
912		IRAN
93		TURKEY
942		IRAN
943		TURKMENISTAN
951		SYRIA
956		IRAN
957		IRAN
957		IRAQ
958		IRAN
958		IRAQ
963		ITALY
972		TURKEY
977		IRAN
985		ITALY
986		IRAQ
990		ITALY
991		SYRIA
999		CHINA
YEAR	EQ_PRIMARY	COUNTRY
2007	 1.6	USA
2013	 2.1	USA
2004	 2.2	SLOVAKIA
2009	 3.1	AUSTRALIA
2011	 3.1	USA
1703	 3.2	ITALY
1999	 3.2	RUSSIA
2009	 3.4	CHINA
2015	 3.4	BOSNIA-HERZEGOVINA
1973	 3.5	ITALY
1982	 3.5	MEXICO
2009	 3.5	SOUTH AFRICA
2011	 3.5	INDIA
1992	 3.7	CHINA
2010	 3.7	USA
1991	 3.8	FRANCE
2006	 3.8	MALAWI
2008	 3.8	INDIA
2006	 3.9	SWITZERLAND
1885	 4.0	RUSSIA
1980	 4.0	GREECE
1981	 4.0	PAKISTAN
1990	 4.0	SOUTH AFRICA
2003	 4.0	USA
2004	 4.0	TURKEY
2011	 4.0	ECUADOR
1784	 4.1	ITALY
1784	 4.1	ITALY
1947	 4.1	IRAN
1986	 4.1	TURKEY
1991	 4.1	AFGHANISTAN
2000	 4.1	TURKEY
2004	 4.1	PHILIPPINES
2006	 4.1	HUNGARY
2006	 4.1	IRAN
2006	 4.1	TURKEY
2008	 4.1	ARGENTINA
2008	 4.1	CZECH REPUBLIC
2008	 4.1	TURKEY
2009	 4.1	INDIA
2012	 4.1	BRAZIL
2014	 4.1	GERMANY
1003	 4.2	TURKEY
1811	 4.2	GEORGIA
1969	 4.2	ECUADOR
1983	 4.2	PAKISTAN
1985	 4.2	TURKEY
1990	 4.2	SOUTH AFRICA
1999	 4.2	BANGLADESH
2000	 4.2	CHINA
2001	 4.2	USA
2002	 4.2	FRANCE
2005	 4.2	CHINA
2006	 4.2	INDIA
2007	 4.2	USA
2007	 4.2	USA
2013	 4.2	RUSSIA
2017	 4.2	ITALY
1842	 4.3	AZERBAIJAN
1872	 4.3	UKRAINE
1878	 4.3	MEXICO
1895	 4.3	USA
1898	 4.3	IRAN
1911	 4.3	ITALY
1928	 4.3	TURKEY
1975	 4.3	ALGERIA
1985	 4.3	ITALY
1987	 4.3	ALGERIA
1988	 4.3	PAPUA NEW GUINEA
2001	 4.3	CHINA
2002	 4.3	GEORGIA
2002	 4.3	ITALY
2005	 4.3	INDIA
2005	 4.3	SOUTH AFRICA
2005	 4.3	TURKEY
2006	 4.3	FRANCE
2007	 4.3	INDIA
2008	 4.3	BRAZIL
2008	 4.3	INDIA
2011	 4.3	INDIA
2011	 4.3	TURKEY
1972	 4.4	ITALY
1978	 4.4	SPAIN
1982	 4.4	ITALY
1989	 4.4	TURKEY
1989	 4.4	USA TERRITORY
1990	 4.4	ECUADOR
1992	 4.4	INDONESIA
1999	 4.4	PERU
2002	 4.4	EGYPT
2003	 4.4	BULGARIA
2003	 4.4	RUSSIA
2004	 4.4	ALGERIA
2004	 4.4	CHINA
2005	 4.4	INDIA
2005	 4.4	INDIA
2005	 4.4	SPAIN
2005	 4.4	TURKEY
2007	 4.4	INDIA
2009	 4.4	NICARAGUA
2010	 4.4	CHINA
2010	 4.4	USA TERRITORY
2015	 4.4	SERBIA AND MONTENEGRO
2017	 4.4	TANZANIA
1735	 4.5	COLOMBIA
1854	 4.5	IRAN
1868	 4.5	GEORGIA
1956	 4.5	SLOVENIA
1962	 4.5	GREECE
1963	 4.5	IRAN
1972	 4.5	IRAN
1974	 4.5	SLOVENIA
1978	 4.5	GUATEMALA
1978	 4.5	TURKEY
1980	 4.5	ITALY
1982	 4.5	CANADA
1984	 4.5	GREECE
1985	 4.5	GUATEMALA
1986	 4.5	PAKISTAN
1990	 4.5	KAZAKHSTAN
1991	 4.5	MALAYSIA
1991	 4.5	TURKEY
1991	 4.5	TURKEY
1998	 4.5	CHINA
2000	 4.5	SOUTH AFRICA
2001	 4.5	BANGLADESH
2002	 4.5	BANGLADESH
2003	 4.5	DOMINICAN REPUBLIC
2003	 4.5	TURKEY
2004	 4.5	ALGERIA
2004	 4.5	ALGERIA
2004	 4.5	PAKISTAN
2005	 4.5	CHINA
2005	 4.5	VIETNAM
2006	 4.5	ALBANIA
2006	 4.5	CHINA
2006	 4.5	CHINA
2006	 4.5	PANAMA
2007	 4.5	ALBANIA
2007	 4.5	CHINA
2007	 4.5	ECUADOR
2007	 4.5	USA
2008	 4.5	CHINA
2008	 4.5	INDIA
2008	 4.5	IRAN
2010	 4.5	INDIA
2010	 4.5	NEW ZEALAND
2011	 4.5	IRAN
2014	 4.5	AUSTRALIA
2014	 4.5	PAKISTAN
319	 4.5	CHINA
856	 4.5	ARMENIA
1964	 4.6	AZORES (PORTUGAL)
1966	 4.6	TURKEY
1968	 4.6	ITALY
1968	 4.6	KENYA
1968	 4.6	NICARAGUA
1971	 4.6	ITALY
1977	 4.6	SLOVENIA
1981	 4.6	ITALY
1982	 4.6	CHINA
1983	 4.6	TURKMENISTAN
1986	 4.6	PERU
1987	 4.6	IRAN
1987	 4.6	ITALY
1988	 4.6	CHINA
1990	 4.6	COSTA RICA
1990	 4.6	KYRGYZSTAN
1992	 4.6	IRAN
1993	 4.6	INDIA
1994	 4.6	USA
1999	 4.6	CHINA
2000	 4.6	INDIA
2003	 4.6	INDONESIA
2003	 4.6	USA
2004	 4.6	AFGHANISTAN
2004	 4.6	SAUDI ARABIA
2006	 4.6	BULGARIA
2006	 4.6	CHINA
2006	 4.6	THAILAND
2007	 4.6	BRAZIL
2007	 4.6	JAPAN
2007	 4.6	UK
2008	 4.6	ALGERIA
2009	 4.6	PERU
2009	 4.6	SAUDI ARABIA
2015	 4.6	CHINA
2016	 4.6	SOUTH KOREA
1889	 4.7	COTE D'IVOIRE
1909	 4.7	MEXICO
1964	 4.7	CHINA
1969	 4.7	ITALY
1979	 4.7	GUATEMALA
1983	 4.7	MACEDONIA
1984	 4.7	SERBIA AND MONTENEGRO
1984	 4.7	UK
1986	 4.7	GUATEMALA
1988	 4.7	JAMAICA
1989	 4.7	CHINA
1989	 4.7	IRAN
1990	 4.7	IRAN
1990	 4.7	UK
1991	 4.7	COSTA RICA
1991	 4.7	PERU
1991	 4.7	YEMEN
1992	 4.7	IRAN
1997	 4.7	ALBANIA
2002	 4.7	RWANDA
2003	 4.7	CHINA
2003	 4.7	GERMANY
2003	 4.7	ITALY
2004	 4.7	BURUNDI
2005	 4.7	CHINA
2005	 4.7	INDIA
2006	 4.7	CHINA
2006	 4.7	CHINA
2006	 4.7	FRANCE
2006	 4.7	TAJIKISTAN
2007	 4.7	CHINA
2007	 4.7	INDIA
2007	 4.7	IRAN
2008	 4.7	MYANMAR (BURMA)
2010	 4.7	CHINA
2010	 4.7	PAKISTAN
2015	 4.7	CHINA
1327	 4.8	CHINA
1372	 4.8	CHINA
1531	 4.8	CHINA
1855	 4.8	CHINA
1882	 4.8	SLOVENIA
1921	 4.8	CENTRAL AFRICAN REPUBLIC
1940	 4.8	ITALY
1944	 4.8	IRAN
1966	 4.8	TURKEY
1969	 4.8	USA
1970	 4.8	IRAN
1971	 4.8	IRAN
1972	 4.8	ITALY
1976	 4.8	TURKEY
1980	 4.8	INDIA
1981	 4.8	PERU
1986	 4.8	BRAZIL
1986	 4.8	GREECE
1986	 4.8	SOUTH AFRICA
1987	 4.8	USA
1990	 4.8	INDONESIA
1999	 4.8	SPAIN
2002	 4.8	GERMANY
2002	 4.8	UK
2003	 4.8	NEW ZEALAND
2004	 4.8	GERMANY
2004	 4.8	IRAN
2004	 4.8	POLAND
2005	 4.8	CHINA
2005	 4.8	CHINA
2005	 4.8	ECUADOR
2005	 4.8	INDONESIA
2006	 4.8	HUNGARY
2006	 4.8	PAKISTAN
2007	 4.8	INDONESIA
2007	 4.8	IRAN
2007	 4.8	PAKISTAN
2008	 4.8	CHINA
2008	 4.8	UK
2010	 4.8	BANGLADESH
2010	 4.8	CHINA
2011	 4.8	CHINA
2013	 4.8	ALGERIA
2016	 4.8	RWANDA
2017	 4.8	EL SALVADOR
1840	 4.9	SLOVENIA
1845	 4.9	SLOVENIA
1872	 4.9	GHANA
1914	 4.9	ITALY
1916	 4.9	SLOVENIA
1961	 4.9	CHINA
1963	 4.9	SLOVENIA
1968	 4.9	ALGERIA
1970	 4.9	TURKEY
1976	 4.9	TURKEY
1977	 4.9	IRAN
1977	 4.9	TURKEY
1978	 4.9	JAPAN
1979	 4.9	TURKEY
1980	 4.9	INDIA
1980	 4.9	PERU
1983	 4.9	COLOMBIA
1983	 4.9	IRAN
1986	 4.9	VENEZUELA
1987	 4.9	CHINA
1990	 4.9	PERU
1991	 4.9	GEORGIA
1997	 4.9	PAKISTAN
2002	 4.9	TAJIKISTAN
2003	 4.9	INDONESIA
2004	 4.9	RUSSIA
2005	 4.9	INDIA
2005	 4.9	PAKISTAN
2006	 4.9	ALGERIA
2006	 4.9	CHINA
2006	 4.9	CHINA
2006	 4.9	PAKISTAN
2007	 4.9	PHILIPPINES
2008	 4.9	IRAN
2008	 4.9	RWANDA
2009	 4.9	CHINA
2009	 4.9	INDIA
2009	 4.9	JAPAN
2010	 4.9	CHINA
2010	 4.9	IRAN
2012	 4.9	CHINA
2013	 4.9	ALGERIA
2013	 4.9	CHINA
2014	 4.9	PERU
863	 4.9	TURKEY
1361	 5.0	CHINA
1505	 5.0	CHINA
1535	 5.0	CHINA
1551	 5.0	CHINA
1579	 5.0	CHINA
1628	 5.0	SLOVENIA
1631	 5.0	CHINA
1649	 5.0	ITALY
1679	 5.0	CHINA
1699	 5.0	SLOVENIA
1789	 5.0	CHINA
1799	 5.0	COLOMBIA
1834	 5.0	CHINA
1850	 5.0	CHINA
1885	 5.0	CHINA
1888	 5.0	CHINA
1905	 5.0	CHINA
1906	 5.0	GHANA
1911	 5.0	FRANCE
1927	 5.0	CHINA
1928	 5.0	GREECE
1928	 5.0	IRAN
1930	 5.0	ALBANIA
1930	 5.0	IRAN
1932	 5.0	CHINA
1933	 5.0	CHINA
1936	 5.0	SOUTH KOREA
1937	 5.0	CHINA
1943	 5.0	ALGERIA
1943	 5.0	CHINA
1943	 5.0	PERU
1952	 5.0	TURKEY
1953	 5.0	CHINA
1954	 5.0	CHINA
1954	 5.0	IRAN
1956	 5.0	CHINA
1956	 5.0	CHINA
1957	 5.0	CHINA
1959	 5.0	CHINA
1959	 5.0	RUSSIA
1962	 5.0	IRAN
1966	 5.0	VENEZUELA
1967	 5.0	ALGERIA
1968	 5.0	ARMENIA
1968	 5.0	ARMENIA
1974	 5.0	COLOMBIA
1975	 5.0	IRAN
1978	 5.0	ITALY
1980	 5.0	COLOMBIA
1983	 5.0	BELGIUM
1983	 5.0	IRAN
1983	 5.0	ITALY
1985	 5.0	MACEDONIA
1986	 5.0	CHILE
1986	 5.0	INDONESIA
1986	 5.0	IRAN
1988	 5.0	TAJIKISTAN
1989	 5.0	JAPAN
1989	 5.0	RUSSIA
1991	 5.0	INDIA
1991	 5.0	IRAN
1997	 5.0	SOUTH AFRICA
1999	 5.0	CHINA
2000	 5.0	USA
2001	 5.0	AFGHANISTAN
2003	 5.0	FRANCE
2003	 5.0	IRAN
2004	 5.0	IRAN
2004	 5.0	IRAN
2006	 5.0	INDONESIA
2007	 5.0	COLOMBIA
2007	 5.0	IRAN
2008	 5.0	ATLANTIC OCEAN
2008	 5.0	BANGLADESH
2008	 5.0	CHINA
2008	 5.0	INDIA
2008	 5.0	IRAN
2008	 5.0	LEBANON
2008	 5.0	USA
2010	 5.0	IRAN
2010	 5.0	NEW ZEALAND
2010	 5.0	NEW ZEALAND
2011	 5.0	CHINA
2011	 5.0	INDIA
2011	 5.0	PHILIPPINES
2011	 5.0	USA
2012	 5.0	INDIA
2016	 5.0	USA
2017	 5.0	IRAN
2017	 5.0	PHILIPPINES
2017	 5.0	TURKEY
1277	 5.1	ITALY
1640	 5.1	IRAN
1905	 5.1	RUSSIA
1916	 5.1	ITALY
1922	 5.1	ALGERIA
1963	 5.1	IRAN
1965	 5.1	IRAN
1966	 5.1	CHINA
1968	 5.1	ITALY
1968	 5.1	TURKEY
1969	 5.1	TURKEY
1970	 5.1	NEW ZEALAND
1970	 5.1	RUSSIA
1971	 5.1	IRAN
1973	 5.1	AZORES (PORTUGAL)
1973	 5.1	NEW ZEALAND
1976	 5.1	GUATEMALA
1977	 5.1	ROMANIA
1980	 5.1	USA
1982	 5.1	HONDURAS
1983	 5.1	SERBIA AND MONTENEGRO
1984	 5.1	BOSNIA-HERZEGOVINA
1984	 5.1	USA
1987	 5.1	JAPAN
1987	 5.1	PERU
1989	 5.1	BANGLADESH
1989	 5.1	IRAN
1990	 5.1	TURKEY
1991	 5.1	AFGHANISTAN
1991	 5.1	IRAQ
1991	 5.1	USA
1993	 5.1	IRAN
1993	 5.1	IRAN
1993	 5.1	NEPAL
1999	 5.1	CHINA
2000	 5.1	AFGHANISTAN
2000	 5.1	CHINA
2003	 5.1	CHINA
2004	 5.1	INDONESIA
2004	 5.1	ITALY
2004	 5.1	TURKEY
2005	 5.1	INDIA
2005	 5.1	IRAN
2006	 5.1	IRAN
2007	 5.1	BANGLADESH
2007	 5.1	INDIA
2007	 5.1	PHILIPPINES
2007	 5.1	TURKEY
2008	 5.1	MEXICO
2009	 5.1	INDIA
2009	 5.1	IRAN
2010	 5.1	ETHIOPIA
2010	 5.1	INDONESIA
2010	 5.1	NEW ZEALAND
2010	 5.1	TAJIKISTAN
2011	 5.1	CHINA
2011	 5.1	EL SALVADOR
2011	 5.1	SPAIN
2012	 5.1	CHINA
2012	 5.1	ITALY
2013	 5.1	CHINA
2013	 5.1	GREECE
2013	 5.1	INDONESIA
2014	 5.1	ALBANIA
2014	 5.1	CHINA
2014	 5.1	ECUADOR
2014	 5.1	NICARAGUA
2014	 5.1	USA
2015	 5.1	INDIA
2015	 5.1	PAKISTAN
2017	 5.1	MYANMAR (BURMA)
1646	 5.2	ITALY
1727	 5.2	ITALY
1795	 5.2	SIERRA LEONE
1840	 5.2	USA
1875	 5.2	UKRAINE
1928	 5.2	GREECE
1930	 5.2	USA
1937	 5.2	ALGERIA
1963	 5.2	IRAN
1964	 5.2	INDONESIA
1966	 5.2	CHINA
1966	 5.2	CHINA
1966	 5.2	COLOMBIA
